,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
10,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,3268.5415,2,260,3,3268.5415
11,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,2984.1948,2,260,3,3268.5415
12,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,2155.4822,2,260,3,3268.5415
13,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,1350.4323,2,260,3,3268.5415
14,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,866.5526,2,260,3,3268.5415
15,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,660.8828,2,260,3,3268.5415
16,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,541.7061,2,260,3,3268.5415
17,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,432.7172,2,260,3,3268.5415
18,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,349.7247,2,260,3,3268.5415
19,4_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,302.0905,2,260,3,3268.5415
