,image,px_out_from_centre,px_value,px_along_axis,total_axis_length_px,channel,max_signal_perpendicular
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,281.83978,1,166,3,351.32565
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,277.0138,1,166,3,351.32565
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,275.3511,1,166,3,351.32565
16,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,273.94186,1,166,3,351.32565
17,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,273.1033,1,166,3,351.32565
18,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,272.77377,1,166,3,351.32565
19,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,272.8015,1,166,3,351.32565
20,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,273.27948,1,166,3,351.32565
0,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,221.7498,2,166,0,221.77939
1,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,221.59781,2,166,0,221.77939
2,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,221.52414,2,166,0,221.77939
3,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,221.77939,2,166,0,221.77939
4,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,220.66315,2,166,0,221.77939
5,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,217.17485,2,166,0,221.77939
6,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,213.5649,2,166,0,221.77939
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,211.04488,2,166,0,221.77939
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,208.48473,2,166,0,221.77939
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,206.00143,2,166,0,221.77939
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,204.0642,2,166,0,221.77939
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,202.5211,2,166,0,221.77939
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,200.77365,2,166,0,221.77939
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,199.3642,2,166,0,221.77939
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,198.39514,2,166,0,221.77939
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,197.68517,2,166,0,221.77939
16,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,197.21599,2,166,0,221.77939
17,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,196.92584,2,166,0,221.77939
18,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,196.39851,2,166,0,221.77939
19,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,195.75963,2,166,0,221.77939
20,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,195.34769,2,166,0,221.77939
0,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,118.48908,2,166,1,142.68697
1,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-9,119.65721,2,166,1,142.68697
2,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-8,120.66037,2,166,1,142.68697
3,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-7,123.03846,2,166,1,142.68697
4,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-6,129.22978,2,166,1,142.68697
5,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-5,136.18181,2,166,1,142.68697
6,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-4,140.57695,2,166,1,142.68697
7,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-3,142.68697,2,166,1,142.68697
8,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-2,139.59827,2,166,1,142.68697
9,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-1,131.9819,2,166,1,142.68697
10,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,0,125.97236,2,166,1,142.68697
11,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,1,122.90762,2,166,1,142.68697
12,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,2,121.51907,2,166,1,142.68697
13,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,3,121.19216,2,166,1,142.68697
14,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,4,121.863335,2,166,1,142.68697
15,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,5,122.31026,2,166,1,142.68697
16,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,6,122.22373,2,166,1,142.68697
17,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,7,122.719,2,166,1,142.68697
18,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,8,124.63585,2,166,1,142.68697
19,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,9,125.66826,2,166,1,142.68697
20,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,10,125.055855,2,166,1,142.68697
0,Y_100xB6_260918A_D_MLH1_Scp3_Syce2_straight.tif,-10,123.84788,2,166,2,727.3479
